Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep,Calculated_Revenue,Total_Cost,Profit,Profit_Margin,Month,Quarter,,,Base_Margin_Pct,Discount_Issue_Flag
1033,2023-03-04,Bob,West,8499.41,14,Clothing,362.38,753.81,Returning,0.19,Cash,Retail,West-Bob,8548.2054,5073.32,3474.8854,0.4065046682,March,2023Q1,,,51.93%,NO
1040,2023-05-30,Alice,South,4284.03,47,Clothing,1656.82,1750.38,New,0.21,Credit Card,Online,South-Alice,64991.6094,77870.54,-12878.9306,-0.1981629739,May,2023Q2,,,5.35%,YES
1039,2023-06-03,Bob,South,3099.02,8,Clothing,3380.14,3609.34,Returning,0.09,Credit Card,Online,South-Bob,26275.9952,27041.12,-765.1248,-0.0291187753,June,2023Q2,,,6.35%,YES
1082,2023-06-05,Charlie,East,3320.42,15,Clothing,1719.47,1832.6,Returning,0.12,Credit Card,Online,East-Charlie,24190.32,25792.05,-1601.73,-0.06621367555,June,2023Q2,,,6.17%,YES
1001,2023-02-18,David,West,7154.95,27,Clothing,939.02,1286.92,Returning,0.07,Credit Card,Retail,West-David,32314.5612,25353.54,6961.0212,0.2154143811,February,2023Q1,,,27.03%,NO
1011,2023-12-03,Bob,East,8186.12,13,Electronics,1442.69,1882.57,Returning,0.28,Cash,Online,East-Bob,17620.8552,18754.97,-1134.1148,-0.06436207478,December,2023Q4,,,23.37%,YES
1092,2023-03-25,Alice,West,1897.98,49,Furniture,2315,2467.28,New,0.15,Bank Transfer,Retail,West-Alice,102762.212,113435,-10672.788,-0.1038590722,March,2023Q1,,,6.17%,YES
1057,2023-12-27,Bob,South,3772.32,31,Furniture,2403.16,2453.35,Returning,0.19,Credit Card,Online,South-Bob,61603.6185,74497.96,-12894.3415,-0.2093114303,December,2023Q4,,,2.05%,YES
1089,2023-06-26,Eve,North,9029.21,35,Furniture,3925.85,4082.11,New,0.22,Cash,Online,North-Eve,111441.603,137404.75,-25963.147,-0.2329753548,June,2023Q2,,,3.83%,YES
1050,2023-05-28,Alice,North,8086.27,6,Furniture,3763.26,4102.72,New,0.11,Credit Card,Retail,North-Alice,21908.5248,22579.56,-671.0352,-0.03062895408,May,2023Q2,,,8.27%,YES
1023,2023-04-28,Charlie,North,9850.1,5,Electronics,2311.25,2482.34,Returning,0.22,Credit Card,Retail,North-Charlie,9681.126,11556.25,-1875.124,-0.1936886267,April,2023Q2,,,6.89%,YES
1031,2023-12-08,David,North,7567.06,22,Food,4236.05,4382.32,New,0.2,Bank Transfer,Online,North-David,77128.832,93193.1,-16064.268,-0.2082783777,December,2023Q4,,,3.34%,YES
1094,2023-03-04,Bob,North,3992.63,49,Food,615.47,715.84,Returning,0.21,Credit Card,Retail,North-Bob,27710.1664,30158.03,-2447.8636,-0.0883381054,March,2023Q1,,,14.02%,YES
1042,2023-07-08,Alice,East,5947.31,23,Electronics,1314,1567.78,Returning,0.15,Credit Card,Retail,East-Alice,30650.099,30222,428.099,0.01396729583,July,2023Q3,,,16.19%,NO
1099,2023-12-26,Eve,West,6644.04,25,Electronics,4148.48,4293.69,New,0.11,Bank Transfer,Online,West-Eve,95534.6025,103712,-8177.3975,-0.0855961849,December,2023Q4,,,3.38%,YES
1007,2023-02-18,Alice,South,876.71,34,Clothing,1921.07,2289.27,Returning,0.07,Bank Transfer,Retail,South-Alice,72386.7174,65316.38,7070.3374,0.09767451342,February,2023Q1,,,16.08%,NO
1016,2023-11-23,Eve,East,5490.52,26,Clothing,4906.85,4954.39,New,0.25,Bank Transfer,Online,East-Eve,96610.605,127578.1,-30967.495,-0.3205392928,November,2023Q4,,,0.96%,YES
1090,2023-09-14,Charlie,West,7122.28,47,Clothing,2357.95,2693.33,New,0.18,Bank Transfer,Online,West-Charlie,103800.9382,110823.65,-7022.7118,-0.06765557154,September,2023Q3,,,12.45%,YES
1060,2023-08-12,David,North,1756.48,5,Furniture,3970.08,4096.48,Returning,0.13,Cash,Retail,North-David,17819.688,19850.4,-2030.712,-0.1139588976,August,2023Q3,,,3.09%,YES
1002,2023-05-21,Charlie,West,7828.25,26,Clothing,2041.42,2291.17,Returning,0.28,Cash,Online,West-Charlie,42890.7024,53076.92,-10186.2176,-0.2374924408,May,2023Q2,,,10.90%,YES
1001,2023-08-03,Bob,West,5879.35,20,Food,2153.52,2303.7,Returning,0.01,Cash,Retail,West-Bob,45613.26,43070.4,2542.86,0.05574826268,August,2023Q3,,,6.52%,NO
1048,2023-07-30,Alice,North,9527,6,Furniture,1945.27,2309.43,New,0.26,Credit Card,Online,North-Alice,10253.8692,11671.62,-1417.7508,-0.1382649586,July,2023Q3,,,15.77%,YES
1012,2023-11-14,Eve,North,519.98,6,Clothing,3609.42,4082.62,Returning,0.3,Bank Transfer,Retail,North-Eve,17147.004,21656.52,-4509.516,-0.2629914824,November,2023Q4,,,11.59%,YES
1069,2023-02-01,Eve,North,2726.73,18,Furniture,2760.21,3219.58,New,0.27,Bank Transfer,Retail,North-Eve,42305.2812,49683.78,-7378.4988,-0.1744108204,February,2023Q1,,,14.27%,YES
1037,2023-06-07,Alice,South,6055.38,4,Food,4721.7,5017.58,New,0.24,Cash,Retail,South-Alice,15253.4432,18886.8,-3633.3568,-0.2381991235,June,2023Q2,,,5.90%,YES
1032,2023-10-12,Alice,North,3035.94,17,Clothing,1291.91,1528.59,Returning,0.11,Credit Card,Retail,North-Alice,23127.5667,21962.47,1165.0967,0.05037696854,October,2023Q4,,,15.48%,NO
1009,2023-11-01,Bob,South,7172.8,14,Food,547.79,958.76,Returning,0.07,Credit Card,Retail,South-Bob,12483.0552,7669.06,4813.9952,0.3856423866,November,2023Q4,,,42.86%,NO
1099,2023-10-13,Charlie,North,7614.15,14,Food,1996.64,2341.47,Returning,0.22,Credit Card,Online,North-Charlie,25568.8524,27952.96,-2384.1076,-0.09324265175,October,2023Q4,,,14.73%,YES
1019,2023-05-24,Eve,South,1114.91,13,Food,3102.73,3202.68,New,0.09,Cash,Online,South-Eve,37887.7044,40335.49,-2447.7856,-0.06460633176,May,2023Q2,,,3.12%,YES
1048,2023-01-19,Bob,West,5187.16,7,Clothing,4310.95,4723.2,Returning,0.05,Credit Card,Retail,West-Bob,31409.28,30176.65,1232.63,0.03924413422,January,2023Q1,,,8.73%,NO
1080,2023-01-18,Charlie,East,5138.02,44,Electronics,1763.67,1983.82,New,0.24,Credit Card,Online,East-Charlie,66338.9408,77601.48,-11262.5392,-0.1697726714,January,2023Q1,,,11.10%,YES
1003,2023-09-14,Bob,West,3755.88,15,Clothing,3286.24,3388.84,Returning,0.09,Credit Card,Retail,West-Bob,46257.666,49293.6,-3035.934,-0.0656309378,September,2023Q3,,,3.03%,YES
1020,2023-03-19,Eve,West,9335.96,19,Food,1783.48,1931.56,Returning,0.27,Bank Transfer,Retail,West-Eve,26790.7372,33886.12,-7095.3828,-0.264844627,March,2023Q1,,,7.67%,YES
1024,2023-06-24,Alice,North,8292.31,43,Clothing,3105.24,3246.33,New,0.25,Cash,Online,North-Alice,104694.1425,133525.32,-28831.1775,-0.2753848192,June,2023Q2,,,4.35%,YES
1054,2023-07-13,Alice,South,7002.37,47,Food,4429.8,4694.21,New,0.25,Bank Transfer,Online,South-Alice,165470.9025,208200.6,-42729.6975,-0.2582308844,July,2023Q3,,,5.63%,YES
1033,2023-04-23,Charlie,East,7171.83,44,Electronics,1195.22,1320.06,Returning,0.23,Bank Transfer,Retail,East-Charlie,44723.6328,52589.68,-7866.0472,-0.1758812222,April,2023Q2,,,9.46%,YES
1024,2023-04-24,David,North,4670.99,35,Furniture,2051,2121.55,Returning,0.26,Cash,Retail,North-David,54948.145,71785,-16836.855,-0.3064135286,April,2023Q2,,,3.33%,YES
1075,2023-08-10,Charlie,North,9217.85,17,Electronics,4966.66,5037.27,Returning,0.24,Bank Transfer,Retail,North-Charlie,65081.5284,84433.22,-19351.6916,-0.297345377,August,2023Q3,,,1.40%,YES
1072,2023-06-15,David,North,6976.49,35,Electronics,4349.36,4645.17,Returning,0.18,Credit Card,Retail,North-David,133316.379,152227.6,-18911.221,-0.1418521951,June,2023Q2,,,6.37%,YES
1036,2023-11-15,Bob,West,7316.91,19,Furniture,2844.97,3215,Returning,0.09,Credit Card,Retail,West-Bob,55587.35,54054.43,1532.92,0.02757677781,November,2023Q4,,,11.51%,NO
1038,2023-05-12,Bob,South,8630.74,20,Clothing,2607.31,2774.86,New,0.27,Credit Card,Retail,South-Bob,40512.956,52146.2,-11633.244,-0.2871487334,May,2023Q2,,,6.04%,YES
1084,2023-09-21,Eve,South,2813.31,36,Furniture,1458.77,1485.75,New,0.25,Credit Card,Online,South-Eve,40115.25,52515.72,-12400.47,-0.3091210948,September,2023Q3,,,1.82%,YES
1099,2023-02-24,David,East,8090,35,Clothing,2610.19,2682.53,New,0.14,Cash,Retail,East-David,80744.153,91356.65,-10612.497,-0.1314336284,February,2023Q1,,,2.70%,YES
1089,2023-12-25,Eve,South,2032.88,32,Clothing,4248.5,4706.7,New,0.01,Bank Transfer,Retail,South-Eve,149108.256,135952,13156.256,0.08823291448,December,2023Q4,,,9.74%,NO
1099,2023-05-11,Alice,South,3518.89,48,Food,3441.61,3693.45,Returning,0.19,Bank Transfer,Online,South-Alice,143601.336,165197.28,-21595.944,-0.150388183,May,2023Q2,,,6.82%,YES
1025,2023-10-15,David,North,3422.54,44,Food,1485.72,1717.97,New,0.02,Credit Card,Retail,North-David,74078.8664,65371.68,8707.1864,0.117539412,October,2023Q4,,,13.52%,NO
1093,2023-09-23,Charlie,North,9787.4,40,Furniture,1047.25,1075.89,New,0.28,Credit Card,Retail,North-Charlie,30985.632,41890,-10904.368,-0.3519169143,September,2023Q3,,,2.66%,YES
1018,2024-01-01,Alice,West,8579.72,24,Electronics,1362.78,1729.81,New,0.29,Bank Transfer,Online,West-Alice,29475.9624,32706.72,-3230.7576,-0.1096065179,January,2024Q1,,,21.22%,YES
1082,2023-06-11,Alice,North,7041.58,17,Furniture,890.31,1159.06,Returning,0.06,Cash,Retail,North-Alice,18521.7788,15135.27,3386.5088,0.1828392854,June,2023Q2,,,23.19%,NO
1066,2023-03-28,Charlie,North,7297.86,7,Clothing,523.42,632.44,New,0.2,Bank Transfer,Online,North-Charlie,3541.664,3663.94,-122.276,-0.03452501423,March,2023Q1,,,17.24%,YES
1054,2023-02-24,Alice,North,5664.52,43,Food,2124.72,2188.66,Returning,0.03,Credit Card,Retail,North-Alice,91289.0086,91362.96,-73.9514,-0.0008100799991,February,2023Q1,,,2.92%,YES
1035,2023-10-15,David,North,9476.2,1,Furniture,610.83,808.69,New,0.22,Credit Card,Online,North-David,630.7782,610.83,19.9482,0.03162474543,October,2023Q4,,,24.47%,NO
1080,2023-06-27,Eve,West,5012.96,35,Furniture,900.97,1321.18,Returning,0.1,Cash,Online,West-Eve,41617.17,31533.95,10083.22,0.2422850953,June,2023Q2,,,31.81%,NO
1061,2023-12-15,Alice,North,3867.13,32,Food,2759.26,3193.25,New,0.2,Bank Transfer,Online,North-Alice,81747.2,88296.32,-6549.12,-0.08011430361,December,2023Q4,,,13.59%,YES
1041,2023-01-08,David,East,1714.05,36,Food,864.77,1170.16,Returning,0.11,Cash,Retail,East-David,37491.9264,31131.72,6360.2064,0.1696420272,January,2023Q1,,,26.10%,NO
1100,2023-11-17,Bob,East,7883.44,13,Food,366.2,732.69,New,0.04,Cash,Retail,East-Bob,9143.9712,4760.6,4383.3712,0.4793728134,November,2023Q4,,,50.02%,NO
1033,2023-11-09,David,East,7370.99,6,Clothing,1621.07,1687.5,Returning,0.12,Credit Card,Online,East-David,8910,9726.42,-816.42,-0.09162962963,November,2023Q4,,,3.94%,YES
1068,2023-09-04,Eve,East,3905.11,14,Food,1140.58,1438.76,Returning,0.03,Bank Transfer,Online,East-Eve,19538.3608,15968.12,3570.2408,0.182729802,September,2023Q3,,,20.72%,NO
1033,2023-11-19,David,North,349.41,37,Electronics,2600.76,2937.57,New,0.17,Credit Card,Retail,North-David,90212.7747,96228.12,-6015.3453,-0.0666795287,November,2023Q4,,,11.47%,YES
1014,2023-09-12,Charlie,East,8406.07,48,Furniture,556.72,665.07,Returning,0.01,Bank Transfer,Retail,East-Charlie,31604.1264,26722.56,4881.5664,0.1544597797,September,2023Q3,,,16.29%,NO
1021,2023-11-24,Eve,North,213.04,15,Food,3771.27,4212.55,Returning,0.16,Credit Card,Retail,North-Eve,53078.13,56569.05,-3490.92,-0.06576946098,November,2023Q4,,,10.48%,YES
1048,2023-02-23,Bob,West,7066.63,47,Food,4535.86,4641.41,New,0.27,Credit Card,Retail,West-Bob,159246.7771,213185.42,-53938.6429,-0.3387110489,February,2023Q1,,,2.27%,YES
1020,2023-09-06,Charlie,East,9705.55,4,Clothing,3730,3893.6,New,0.25,Bank Transfer,Retail,East-Charlie,11680.8,14920,-3239.2,-0.2773097733,September,2023Q3,,,4.20%,YES
1008,2023-08-27,David,South,4432.85,40,Clothing,2687.49,3001.56,Returning,0.26,Bank Transfer,Online,South-David,88846.176,107499.6,-18653.424,-0.2099519061,August,2023Q3,,,10.46%,YES
1007,2023-08-17,Eve,East,2426.24,16,Furniture,4310.31,4633.1,New,0.28,Credit Card,Retail,East-Eve,53373.312,68964.96,-15591.648,-0.2921244235,August,2023Q3,,,6.97%,YES
1067,2023-03-08,Bob,East,7078.22,28,Electronics,3489.85,3842.55,New,0.03,Bank Transfer,Online,East-Bob,104363.658,97715.8,6647.858,0.0636989746,March,2023Q1,,,9.18%,NO
1017,2023-02-20,Charlie,North,8189.57,16,Furniture,102.23,167.12,New,0.04,Credit Card,Retail,North-Charlie,2566.9632,1635.68,931.2832,0.3627956957,February,2023Q1,,,38.83%,NO
1033,2023-04-07,Bob,East,5509.66,4,Food,2000.75,2426.99,Returning,0.17,Bank Transfer,Online,East-Bob,8057.6068,8003,54.6068,0.006777049483,April,2023Q2,,,17.56%,NO
1048,2023-04-02,David,South,9673.65,45,Electronics,4262.21,4533.31,Returning,0.27,Credit Card,Online,South-David,148919.2335,191799.45,-42880.2165,-0.2879427693,April,2023Q2,,,5.98%,YES
1076,2023-09-21,Bob,North,611.52,26,Electronics,1762,2002.95,Returning,0.29,Credit Card,Retail,North-Bob,36974.457,45812,-8837.543,-0.2390175196,September,2023Q3,,,12.03%,YES
1059,2023-10-18,Alice,North,5097.48,28,Electronics,224.32,715.06,Returning,0.01,Credit Card,Online,North-Alice,19821.4632,6280.96,13540.5032,0.6831232923,October,2023Q4,,,68.63%,NO
1086,2023-04-06,Charlie,West,7212.69,32,Electronics,3743.59,4116.38,Returning,0.11,Cash,Online,West-Charlie,117234.5024,119794.88,-2560.3776,-0.02183979586,April,2023Q2,,,9.06%,YES
1022,2023-03-29,Bob,West,8640.14,45,Furniture,4020.09,4087.91,Returning,0.06,Bank Transfer,Online,West-Bob,172918.593,180904.05,-7985.457,-0.04618044168,March,2023Q1,,,1.66%,YES
1030,2023-03-19,David,East,1874.63,2,Clothing,844.94,1225.64,Returning,0.23,Credit Card,Online,East-David,1887.4856,1689.88,197.6056,0.1046925073,March,2023Q1,,,31.06%,NO
1038,2023-10-15,David,West,8020.03,31,Clothing,2709.84,2766.51,New,0.19,Cash,Retail,West-David,69467.0661,84005.04,-14537.9739,-0.2092786513,October,2023Q4,,,2.05%,YES
1051,2023-04-30,Bob,West,5571.8,3,Food,1000.18,1023.64,Returning,0.04,Credit Card,Online,West-Bob,2948.0832,3000.54,-52.4568,-0.01779352767,April,2023Q2,,,2.29%,YES
1054,2023-10-29,David,West,4025.88,8,Clothing,3610.21,3817.99,Returning,0.15,Cash,Retail,West-David,25962.332,28881.68,-2919.348,-0.112445523,October,2023Q4,,,5.44%,YES
1008,2023-06-14,Eve,North,1403.98,24,Clothing,1394.17,1891.02,New,0.21,Credit Card,Online,North-Eve,35853.7392,33460.08,2393.6592,0.06676177306,June,2023Q2,,,26.27%,NO
1027,2023-07-01,Eve,North,8666.43,15,Clothing,1615.26,1710.95,New,0.23,Credit Card,Retail,North-Eve,19761.4725,24228.9,-4467.4275,-0.2260675413,July,2023Q3,,,5.59%,YES
1027,2023-08-11,Eve,North,1657,43,Clothing,4232.61,4572.21,New,0.01,Cash,Retail,North-Eve,194638.9797,182002.23,12636.7497,0.06492404409,August,2023Q3,,,7.43%,NO
1098,2023-11-07,Alice,West,3166.9,31,Food,2407.8,2502.76,Returning,0.27,Cash,Retail,West-Alice,56637.4588,74641.8,-18004.3412,-0.3178875179,November,2023Q4,,,3.79%,YES
1021,2023-01-07,Bob,North,2971.45,9,Furniture,3365.28,3730.43,New,0.17,Bank Transfer,Online,North-Bob,27866.3121,30287.52,-2421.2079,-0.08688655647,January,2023Q1,,,9.79%,YES
1030,2023-11-26,Alice,West,8727,39,Electronics,2041.75,2299.37,Returning,0.24,Bank Transfer,Retail,West-Alice,68153.3268,79628.25,-11474.9232,-0.1683692307,November,2023Q4,,,11.20%,YES
1097,2023-09-20,David,North,6759.76,45,Clothing,1525.13,1868.32,Returning,0.24,Cash,Retail,North-David,63896.544,68630.85,-4734.306,-0.07409330307,September,2023Q3,,,18.37%,YES
1028,2023-06-10,Alice,North,7987.15,2,Furniture,3146.12,3255.53,Returning,0.06,Bank Transfer,Online,North-Alice,6120.3964,6292.24,-171.8436,-0.02807720101,June,2023Q2,,,3.36%,YES
1064,2023-05-31,David,South,2579.63,8,Clothing,816.54,1191.9,New,0.03,Cash,Retail,South-David,9249.144,6532.32,2716.824,0.2937378854,May,2023Q2,,,31.49%,NO
1097,2023-03-26,David,East,6286.25,7,Clothing,1896.35,2394.2,New,0.22,Bank Transfer,Online,East-David,13072.332,13274.45,-202.118,-0.01546151062,March,2023Q1,,,20.79%,YES
1069,2023-05-27,Charlie,West,5760.29,44,Electronics,1084.73,1420.9,Returning,0.05,Credit Card,Online,West-Charlie,59393.62,47728.12,11665.5,0.1964099848,May,2023Q2,,,23.66%,NO
1061,2023-04-22,Eve,South,8345.02,39,Electronics,3494.19,3746,Returning,0.25,Bank Transfer,Retail,South-Eve,109570.5,136273.41,-26702.91,-0.2437052856,April,2023Q2,,,6.72%,YES
1048,2023-02-05,David,North,9070.26,42,Electronics,4723.83,5186.19,Returning,0.22,Credit Card,Online,North-David,169899.5844,198400.86,-28501.2756,-0.1677536511,February,2023Q1,,,8.92%,YES
1019,2023-10-12,Charlie,West,220.35,16,Clothing,4977.78,4995.55,New,0.25,Credit Card,Online,West-Charlie,59946.6,79644.48,-19697.88,-0.3285904455,October,2023Q4,,,0.36%,YES
1004,2023-07-07,Eve,North,6772.8,35,Clothing,2278.87,2646.53,Returning,0.09,Bank Transfer,Online,North-Eve,84291.9805,79760.45,4531.5305,0.05375992441,July,2023Q3,,,13.89%,NO
1035,2023-03-23,David,East,613.17,30,Clothing,1300.03,1745.52,New,0.09,Cash,Retail,East-David,47652.696,39000.9,8651.796,0.1815594232,March,2023Q1,,,25.52%,NO
1064,2023-01-02,David,South,5533.7,10,Electronics,2242.01,2282.23,Returning,0.2,Credit Card,Online,South-David,18257.84,22420.1,-4162.26,-0.2279711072,January,2023Q1,,,1.76%,YES
1049,2023-10-30,Alice,East,2947.56,38,Food,4243.98,4474.51,New,0.01,Credit Card,Online,East-Alice,168331.0662,161271.24,7059.8262,0.04194012644,October,2023Q4,,,5.15%,NO
1017,2023-07-16,Alice,South,3137.09,18,Furniture,1069.73,1180.04,Returning,0.22,Bank Transfer,Online,South-Alice,16567.7616,19255.14,-2687.3784,-0.1622052794,July,2023Q3,,,9.35%,YES
1044,2023-01-11,Eve,North,3594.29,5,Food,4762.87,5050.46,New,0.25,Cash,Retail,North-Eve,18939.225,23814.35,-4875.125,-0.2574088961,January,2023Q1,,,5.69%,YES
1092,2023-08-22,David,East,6250.8,29,Clothing,1742.24,2070.52,New,0.12,Cash,Online,East-David,52839.6704,50524.96,2314.7104,0.04380629899,August,2023Q3,,,15.85%,NO
1030,2023-07-14,Bob,East,3407.09,39,Clothing,4929.73,5088.02,New,0.23,Bank Transfer,Retail,East-Bob,152793.2406,192259.47,-39466.2294,-0.2582982679,July,2023Q3,,,3.11%,YES
1093,2023-04-29,Alice,North,7353.72,34,Food,4201.11,4436.5,New,0.05,Cash,Online,North-Alice,143298.95,142837.74,461.21,0.003218516256,April,2023Q2,,,5.31%,NO
1046,2023-01-20,Eve,East,4104.82,43,Clothing,4052.42,4199.3,New,0.1,Bank Transfer,Retail,East-Eve,162512.91,174254.06,-11741.15,-0.07224749098,January,2023Q1,,,3.50%,YES
1006,2023-09-18,David,West,776.7,45,Furniture,1623.63,1814.63,New,0.29,Bank Transfer,Retail,West-David,57977.4285,73063.35,-15085.9215,-0.2602033566,September,2023Q3,,,10.53%,YES
1099,2023-10-20,David,South,7859.22,23,Clothing,93.45,181.62,Returning,0.3,Bank Transfer,Retail,South-David,2924.082,2149.35,774.732,0.2649487942,October,2023Q4,,,48.55%,NO
1037,2023-09-13,Bob,South,2929.01,5,Furniture,1941.56,2385.48,Returning,0.15,Credit Card,Online,South-Bob,10138.29,9707.8,430.49,0.04246179583,September,2023Q3,,,18.61%,NO
1024,2023-08-10,Eve,South,4384.39,30,Food,1543.96,1558.87,Returning,0.28,Credit Card,Online,South-Eve,33671.592,46318.8,-12647.208,-0.3756046937,August,2023Q3,,,0.96%,YES
1093,2023-08-14,David,West,6885.89,6,Food,235.12,677.5,Returning,0.16,Credit Card,Online,West-David,3414.6,1410.72,2003.88,0.58685644,August,2023Q3,,,65.30%,NO
1046,2023-02-22,Alice,South,3391.32,46,Clothing,2551.56,2841.68,New,0.09,Bank Transfer,Retail,South-Alice,118952.7248,117371.76,1580.9648,0.01329069849,February,2023Q1,,,10.21%,NO
1053,2023-12-21,Bob,North,660.2,44,Furniture,2045,2217.51,Returning,0.08,Credit Card,Online,North-Bob,89764.8048,89980,-215.1952,-0.002397322653,December,2023Q4,,,7.78%,YES
1095,2023-12-08,Eve,East,3801.82,4,Clothing,3191.05,3555.35,New,0.28,Credit Card,Online,East-Eve,10239.408,12764.2,-2524.792,-0.2465759739,December,2023Q4,,,10.25%,YES
1099,2023-12-30,Bob,West,9450.04,29,Electronics,3124.87,3383.67,New,0.05,Credit Card,Retail,West-Bob,93220.1085,90621.23,2598.8785,0.02787894738,December,2023Q4,,,7.65%,NO
1060,2023-10-07,Alice,South,6453.17,23,Electronics,647.7,902.26,New,0.17,Bank Transfer,Online,South-Alice,17224.1434,14897.1,2327.0434,0.1351035779,October,2023Q4,,,28.21%,NO
1097,2023-03-22,Eve,North,6747.64,6,Electronics,4885.98,4949.95,Returning,0.17,Bank Transfer,Online,North-Eve,24650.751,29315.88,-4665.129,-0.1892489604,March,2023Q1,,,1.29%,YES
1063,2023-07-21,Bob,East,6359.59,32,Electronics,975.31,1176.17,New,0.22,Bank Transfer,Retail,East-Bob,29357.2032,31209.92,-1852.7168,-0.06310944498,July,2023Q3,,,17.08%,YES
1085,2023-06-07,Charlie,East,2070.02,42,Clothing,2254.11,2382.23,Returning,0.15,Credit Card,Retail,East-Charlie,85045.611,94672.62,-9627.009,-0.1131981873,June,2023Q2,,,5.38%,YES
1032,2023-04-30,Alice,West,4241.51,18,Electronics,2466.18,2483.87,Returning,0.08,Cash,Online,West-Alice,41132.8872,44391.24,-3258.3528,-0.07921527084,April,2023Q2,,,0.71%,YES
1087,2023-02-28,Alice,West,7534.3,15,Furniture,4074.66,4261.11,Returning,0.05,Credit Card,Retail,West-Alice,60720.8175,61119.9,-399.0825,-0.006572416453,February,2023Q1,,,4.38%,YES
1033,2023-08-03,Alice,West,1103.59,40,Food,541.19,595.2,Returning,0.19,Credit Card,Online,West-Alice,19284.48,21647.6,-2363.12,-0.1225399907,August,2023Q3,,,9.07%,YES
1067,2023-05-08,Charlie,North,2850.74,32,Food,2171.79,2307.64,Returning,0.22,Bank Transfer,Online,North-Charlie,57598.6944,69497.28,-11898.5856,-0.2065773491,May,2023Q2,,,5.89%,YES
1018,2023-08-12,Charlie,North,2835.56,9,Electronics,3161.09,3216.42,New,0.17,Bank Transfer,Online,North-Charlie,24026.6574,28449.81,-4423.1526,-0.1840935477,August,2023Q3,,,1.72%,YES
1025,2023-07-28,David,West,4376.99,37,Electronics,1115.02,1174.48,New,0.22,Credit Card,Online,West-David,33895.4928,41255.74,-7360.2472,-0.2171453073,July,2023Q3,,,5.06%,YES
1095,2023-04-25,Bob,South,9805.65,10,Electronics,3155.97,3263.49,Returning,0.04,Credit Card,Online,South-Bob,31329.504,31559.7,-230.196,-0.007347578819,April,2023Q2,,,3.29%,YES
1054,2023-07-28,David,East,768.28,20,Clothing,4622.14,5122.07,New,0.26,Cash,Retail,East-David,75806.636,92442.8,-16636.164,-0.2194552466,July,2023Q3,,,9.76%,YES
1058,2023-01-14,Bob,East,5235.14,6,Food,4987.71,4998.78,Returning,0.17,Cash,Retail,East-Bob,24893.9244,29926.26,-5032.3356,-0.2021511562,January,2023Q1,,,0.22%,YES
1067,2023-01-09,Charlie,North,1875.71,48,Electronics,210.63,533.58,New,0.04,Bank Transfer,Online,North-Charlie,24587.3664,10110.24,14477.1264,0.5888034596,January,2023Q1,,,60.53%,NO
1046,2023-02-09,Charlie,East,9709.7,3,Furniture,1216.16,1295.37,New,0.14,Cash,Retail,East-Charlie,3342.0546,3648.48,-306.4254,-0.09168773006,February,2023Q1,,,6.11%,YES
1024,2023-08-25,David,South,1221.7,42,Electronics,1586.02,2047.13,New,0.25,Cash,Retail,South-David,64484.595,66612.84,-2128.245,-0.03300392908,August,2023Q3,,,22.52%,YES
1032,2023-10-08,Eve,East,4095.65,11,Food,2025.67,2081.55,New,0.27,Bank Transfer,Online,East-Eve,16714.8465,22282.37,-5567.5235,-0.333088521,October,2023Q4,,,2.68%,YES
1047,2023-12-25,David,North,7405.06,43,Electronics,1249.17,1727.15,New,0.08,Cash,Retail,North-David,68326.054,53714.31,14611.744,0.2138531811,December,2023Q4,,,27.67%,NO
1086,2023-07-20,Bob,North,7075.09,17,Food,1057.27,1366.62,New,0.21,Credit Card,Retail,North-Bob,18353.7066,17973.59,380.1166,0.02071061766,July,2023Q3,,,22.64%,NO
1023,2023-09-03,David,South,4285.01,32,Electronics,4775.04,4785.66,New,0.03,Cash,Online,South-David,148546.8864,152801.28,-4254.3936,-0.02864007253,September,2023Q3,,,0.22%,YES
1066,2023-10-05,Alice,South,3530.59,4,Furniture,4596.68,5044.74,New,0.01,Bank Transfer,Online,South-Alice,19977.1704,18386.72,1590.4504,0.0796133971,October,2023Q4,,,8.88%,NO
1027,2023-08-23,Bob,East,4036.36,4,Electronics,282.61,548.25,New,0.17,Credit Card,Online,East-Bob,1820.19,1130.44,689.75,0.3789439564,August,2023Q3,,,48.45%,NO
1002,2023-01-04,Bob,East,2716.34,17,Furniture,1727.12,1865.83,New,0.21,Cash,Online,East-Bob,25058.0969,29361.04,-4302.9431,-0.1717186711,January,2023Q1,,,7.43%,YES
1090,2023-06-03,Eve,North,2132.8,41,Furniture,2055.49,2441.46,New,0.24,Credit Card,Online,North-Eve,76075.8936,84275.09,-8199.1964,-0.1077765375,June,2023Q2,,,15.81%,YES
1017,2023-01-29,Charlie,South,4882.09,19,Electronics,1233.12,1697.19,New,0.1,Credit Card,Online,South-Charlie,29021.949,23429.28,5592.669,0.1927048042,January,2023Q1,,,27.34%,NO
1033,2023-04-19,Bob,South,2758.48,5,Furniture,3162.92,3409.93,New,0,Cash,Online,South-Bob,17049.65,15814.6,1235.05,0.07243843715,April,2023Q2,,,7.24%,NO
